time,x,y,z
12:04:07.31,-1644,3668,14124
12:04:07.31,-1028,3436,15752
12:04:07.35,-1492,4124,17496
12:04:07.35,-992,2904,13588
12:04:07.38,-1340,3452,16308
12:04:07.38,-1824,3980,16440
12:04:07.38,-1520,2768,13972
12:04:07.42,-1900,3524,17644
12:04:07.42,-1624,3896,14832
12:04:07.46,-1316,3096,15152
12:04:07.46,-1908,4336,17432
12:04:07.46,-1852,2796,13184
12:04:07.49,-1292,3288,17136
12:04:07.49,-1096,3700,15916
12:04:07.49,-764,2144,12792
12:04:07.52,-2304,3832,17960
12:04:07.52,-1324,3352,14564
12:04:07.56,-896,2844,14096
12:04:07.56,-1336,3512,17512
12:04:07.59,-1216,3268,13996
12:04:07.59,-1048,2356,14952
12:04:07.59,-1520,3776,16996
12:04:07.63,-1316,3224,13548
12:04:07.63,-640,2648,15488
12:04:07.63,-1132,3604,17280
12:04:07.66,-712,2504,12700
12:04:07.66,-1132,3356,16760
12:04:07.70,-904,3612,16728
12:04:07.70,-428,2072,12324
12:04:07.70,-1708,3480,17408
12:04:07.73,-1396,3252,15712
12:04:07.73,-900,2196,12748
12:04:07.77,-1776,3332,18152
12:04:07.77,-1104,2772,14324
12:04:07.80,-672,2352,13828
12:04:07.80,-1852,3696,18772
12:04:07.80,-1260,2920,13568
12:04:07.84,-800,2460,14332
12:04:07.84,-1672,3828,18816
12:04:07.87,-1036,2952,12976
12:04:07.87,-1116,2760,14516
12:04:07.91,-1656,3620,18652
12:04:07.91,-640,2632,12772
12:04:07.91,-884,2920,15112
12:04:07.94,-1284,4252,18008
12:04:07.94,-396,2980,12032
12:04:07.94,-1020,3268,15848
12:04:07.98,-780,4012,17248
12:04:07.98,-828,2704,11852
12:04:08.01,-1728,3604,17684
12:04:08.01,-1140,3704,17300
12:04:08.01,-256,2620,13804
12:04:08.05,-916,3504,17692
12:04:08.05,-1140,3808,16576
12:04:08.05,-360,2952,13280
12:04:08.08,-532,3028,16756
12:04:08.08,-520,3324,15616
12:04:08.12,-396,3116,12288
12:04:08.12,-952,3756,17768
12:04:08.15,-456,2964,14264
12:04:08.15,872,2584,14436
12:04:08.15,-828,4016,18136
12:04:08.19,-436,3252,13440
12:04:08.19,-500,2572,16192
12:04:08.22,-548,3584,18736
12:04:08.22,204,2464,12160
12:04:08.22,-692,3496,17548
12:04:08.26,-604,3612,16460
12:04:08.26,48,2508,12828
12:04:08.26,-408,3124,17468
12:04:08.30,124,3732,15656
12:04:08.30,164,2784,13512
12:04:08.30,-872,3680,18812
12:04:08.33,-572,2884,13816
12:04:08.33,88,2776,14680
12:04:08.37,-460,4104,18248
12:04:08.37,-252,3400,13064
12:04:08.37,-452,3304,14968
12:04:08.40,-608,3876,17256
12:04:08.40,-96,3256,13076
12:04:08.44,-80,3500,15824
12:04:08.44,-592,3908,16932
12:04:08.44,-132,3116,12668
12:04:08.47,-596,3532,16760
12:04:08.47,-448,4036,16020
12:04:08.47,400,3092,13444
12:04:08.51,-772,3936,17648
12:04:08.51,-420,3160,15520
12:04:08.55,-192,2788,13948
12:04:08.55,-568,4452,17516
12:04:08.55,-348,3424,14580
12:04:08.59,-72,2820,14344
12:04:08.59,-524,3644,17228
12:04:08.59,-380,2912,13576
12:04:08.62,-280,3156,15080
12:04:08.62,-968,4072,17272
12:04:08.62,-172,2888,12804
12:04:08.66,-792,3176,16896
12:04:08.66,-476,3764,16604
12:04:08.66,-468,3056,13320
12:04:08.69,-1384,3692,17708
12:04:08.69,-464,3308,15456
12:04:08.73,-456,2960,13540
12:04:08.73,-984,3932,17676
12:04:08.77,-980,3672,14632
12:04:08.77,-168,3320,13984
12:04:08.77,-340,3584,17648
12:04:08.77,-360,3452,13668
12:04:08.80,-468,3724,14024
12:04:08.80,-1264,4364,17736
12:04:08.84,-468,3412,14404
12:04:08.84,-356,3368,13776
12:04:08.87,-1108,3920,17292
12:04:08.87,-996,3796,14768
12:04:08.87,-1152,3348,14076
12:04:08.87,-1452,3756,17192
12:04:08.91,-180,3480,14384
12:04:08.91,-484,3516,14040
12:04:08.94,-1160,4200,17552
12:04:08.94,-1096,3932,15268
12:04:08.98,-576,3968,13736
12:04:08.98,-504,3604,15956
12:04:08.98,-612,4140,15640
12:04:09.02,-580,4144,13808
12:04:09.02,-1096,4240,16228
12:04:09.02,-792,4320,16412
12:04:09.05,-604,4276,13212
12:04:09.05,-1060,4584,15768
12:04:09.08,-820,4144,17024
12:04:09.08,-764,3492,13528
12:04:09.08,-584,3700,14576
12:04:09.12,-1004,4356,17332
12:04:09.12,-800,3904,14796
12:04:09.15,-712,3876,13392
12:04:09.15,-348,4180,16720
12:04:09.15,-1544,3580,16532
12:04:09.19,-740,4504,13932
12:04:09.19,-1380,4384,14656
12:04:09.22,-1296,4052,17028
12:04:09.22,-436,4012,15480
12:04:09.22,-1056,4676,13636
12:04:09.26,-1076,4776,15980
12:04:09.26,-1136,4896,16852
12:04:09.30,-384,4608,13760
12:04:09.30,-164,5160,14076
12:04:09.30,-1176,4712,16100
12:04:09.30,-1392,4764,16564
12:04:09.33,-996,4560,13756
12:04:09.33,-1200,5096,14052
12:04:09.36,-996,5008,17116
12:04:09.36,-1308,4844,15308
12:04:09.40,-1284,4992,13836
12:04:09.40,-1408,4980,15360
12:04:09.40,-1564,4940,16364
12:04:09.43,-1432,5032,14652
